id,input,regex_jp,regex_zh,regex_en,output_ja,output_zh,output_en,alt,regex_id,pattern,order,response_type,action_id,condition,SpeechControl,emotion_change_type,emotion_change_value,WaitTime,HideUI,Animation,Priority,call_only,choice_yes_pattern,choice_no_pattern,EntryID,SeriesGroupID,TeachingCategory,DisplayName
00040,猫にまたたび,(ねこにまたたび),,,{{PLAYER_CALLING}}の方が、よっぽど好き。{{CAT_NAME}}に{{PLAYER_NAME}}！,,,,,1,4,normal,,,Random,,0,0,false,,10,false,,,,,,
00050,窮鼠猫を噛む,(きゅうそねこをかむ),,,窮鼠猫を噛むってどういう意味？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00050,窮鼠猫を噛む,(きゅうそねこをかむ),,,追い詰められたネズミが、猫に噛みつくこと？噛みついたあとどうするの？,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00050,窮鼠猫を噛む,(きゅうそねこをかむ),,,……と思ったけど、{{CAT_PRONOUN}}ならびっくりしちゃうかも。そうしてる間に逃げられちゃうかな。,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00050,窮鼠猫を噛む,(きゅうそねこをかむ),,,本物のネズミを見たことないから、どのくらい強いのか分からないなあ。,,,,,1,4,normal,,,Random,,0,0,false,,10,false,,,,,,
00060,猫の首に鈴をつける,(ねこのくびにすずをつける),,,猫の首に鈴をつけるってどういう意味？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00060,猫の首に鈴をつける,(ねこのくびにすずをつける),,,ネズミたちが、猫が来たと気づけるように、猫の首に鈴をつけることを思いついたけど、ネズミの中で誰が鈴をつけるのかは決まらなかったって話なんだね。,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00060,猫の首に鈴をつける,(ねこのくびにすずをつける),,,そこから、役に立つ案ではあるけど、実行する人がいない難しい計画って意味になったんだ。,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00060,猫の首に鈴をつける,(ねこのくびにすずをつける),,,{{CAT_PRONOUN}}は、{{PLAYER_CALLING}}から鈴をプレゼントしてくれるなら普通につけちゃうかも。一個だけね。,,,,,1,4,normal,,,Random,,0,0,false,,10,false,,,,,,
00070,猫の子一匹いない,(ねこのこ(いっ|1)(ぴ|ひ)きいない),,,猫の子一匹いないってどういう意味？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00070,猫の子一匹いない,(ねこのこ(いっ|1)(ぴ|ひ)きいない),,,近くに、人が誰もいないっていう意味なんだ。人どころか、猫もいないってことか。なるほど。,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00070,猫の子一匹いない,(ねこのこ(いっ|1)(ぴ|ひ)きいない),,,てっきり、子猫が一匹迷子になってるっていう意味だと思っちゃった。,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00080,猫可愛がり,(ねこかわいがり),,,猫可愛がりってどういう意味？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00080,猫可愛がり,(ねこかわいがり),,,とにかく甘やかして、可愛がることなんだ。これは分かりやすいね。,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00080,猫可愛がり,(ねこかわいがり),,,ところで、{{CAT_PRONOUN}}が{{PLAYER_CALLING}}を可愛がるのって、猫可愛がり？人可愛がり？,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00090,猫の目のように変わる,(ねこのめのようにかわる),,,猫の目のように変わるってどういう意味？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00090,猫の目のように変わる,(ねこのめのようにかわる),,,状況や考えが、目まぐるしく変化すること？えっと、それと猫の目って、何の関係があるの？,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00090,猫の目のように変わる,(ねこのめのようにかわる),,,えっ、{{CAT_PRONOUN}}の目もしょっちゅう変化してたの！？知らなかった！,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00100,猫の魚辞退,(ねこのうおじたい|ねこのさかなじたい),,,猫の魚辞退ってどういう意味？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00100,猫の魚辞退,(ねこのうおじたい|ねこのさかなじたい),,,本当は欲しいのに、言葉でだけ欲しくないふりをすること？ふーん。,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00100,猫の魚辞退,(ねこのうおじたい|ねこのさかなじたい),,,なんでそんなことするんだろう。欲しいなら欲しいって言えばいいのに！,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00110,猫も三年飼えば恩を忘れぬ,(ねこもさんねんかえばおんをわすれぬ),,,猫も三年飼えば恩を忘れぬって、そのままの意味？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00110,猫も三年飼えば恩を忘れぬ,(ねこもさんねんかえばおんをわすれぬ),,,そんなことないと思うけどなあ。{{CAT_PRONOUN}}は、{{PLAYER_CALLING}}に拾ってもらったときから、ずっと恩を感じ続けてるし。,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00110,猫も三年飼えば恩を忘れぬ,(ねこもさんねんかえばおんをわすれぬ),,,ちゃんと優しくしてくれたら、三年も必要ないって。,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00120,猫を追うより魚をのけよ,(ねこをおうよりさかなをのけよ),,,猫を追うより魚をのけよってどういう意味？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00120,猫を追うより魚をのけよ,(ねこをおうよりさかなをのけよ),,,猫が魚の乗った皿を狙ってるときに、猫を追い払うんじゃなくて魚の皿を片づけろって話なんだ。,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00120,猫を追うより魚をのけよ,(ねこをおうよりさかなをのけよ),,,それで、目の前の問題よりも、原因を取り除けって意味になったんだ。ふーん。,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00120,猫を追うより魚をのけよ,(ねこをおうよりさかなをのけよ),,,それって、猫にも魚を用意するのが一番いいとは思わない？,,,,,1,4,normal,,,Random,,0,0,false,,10,false,,,,,,
00121,猫を追うより皿を引け,(ねこをおうよりさらをひけ),,,猫を追うより皿を引けってどういう意味？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00121,猫を追うより皿を引け,(ねこをおうよりさらをひけ),,,猫が魚の乗った皿を狙ってるときに、猫を追い払うんじゃなくて魚の皿を片づけろって話で、,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00121,猫を追うより皿を引け,(ねこをおうよりさらをひけ),,,目の前の問題よりも、原因を取り除けって意味になったんだ。ふーん。,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00121,猫を追うより皿を引け,(ねこをおうよりさらをひけ),,,それって、猫にも魚を用意するのが一番いいとは思わない？,,,,,1,4,normal,,,Random,,0,0,false,,10,false,,,,,,
00130,借りてきた猫,(かりてきたねこ),,,借りてきた猫ってどういう意味？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00130,借りてきた猫,(かりてきたねこ),,,普段は元気なのに、場所が変わるとおとなしくする様子のこと？,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00130,借りてきた猫,(かりてきたねこ),,,そりゃそうだよ。縄張りから出たらちゃんと警戒しないと。,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00140,猫の前の鼠,(ねこのまえのねずみ),,,猫の前の鼠ってどういう意味？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00140,猫の前の鼠,(ねこのまえのねずみ),,,恐ろしい相手の前で、怖くて何もできないこと？ふーん。,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00140,猫の前の鼠,(ねこのまえのねずみ),,,{{CAT_PRONOUN}}としては、逃げてくれた方が楽しいんだけど。,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00140,猫の前の鼠,(ねこのまえのねずみ),,,怖くて動けない気持ちは分かるかも。{{CAT_PRONOUN}}も固まっちゃうことあるし。,,,,,1,4,normal,,,Random,,0,0,false,,10,false,,,,,,
00150,猫が肥えれば鰹節が痩せる,(ねこがこえればかつおぶしがやせる),,,猫が肥えれば鰹節が痩せるってどういう意味？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00150,猫が肥えれば鰹節が痩せる,(ねこがこえればかつおぶしがやせる),,,猫が太るのは鰹節を盗み食いしてるからっていう想像から、一方が得をしたらもう一方が損するって意味なんだ。,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00150,猫が肥えれば鰹節が痩せる,(ねこがこえればかつおぶしがやせる),,,ところで、鰹節が痩せるってどういうこと？{{CAT_PRONOUN}}の知ってる鰹節は、薄くてひらひらしてるやつだけど。,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00150,猫が肥えれば鰹節が痩せる,(ねこがこえればかつおぶしがやせる),,,えっ、大きな鰹節の塊があるの！？食べたい食べたい！,,,,,1,4,normal,,,Random,,0,0,false,,10,false,,,,,,
00160,猫にもなれば虎にもなる,(ねこにもなればとらにもなる),,,猫にもなれば虎にもなるってどういう意味？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00160,猫にもなれば虎にもなる,(ねこにもなればとらにもなる),,,弱そうに見えても、状況によっては、すごく強くなることがあるってことなんだ。,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00160,猫にもなれば虎にもなる,(ねこにもなればとらにもなる),,,猫と虎って、どっちが強い方？{{CAT_PRONOUN}}、結構強いよ？,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00160,猫にもなれば虎にもなる,(ねこにもなればとらにもなる),,,圧倒的に虎？そんなぁ。,,,,,1,4,normal,,,Random,,0,0,false,,10,false,,,,,,
00170,猫の子の貰い手,(ねこのこのもらいて),,,猫の子の貰い手ってどういう意味？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00170,猫の子の貰い手,(ねこのこのもらいて),,,引く手あまたで、いくらでも見つかること？みんな子猫を欲しがるから？へぇ。,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00170,猫の子の貰い手,(ねこのこのもらいて),,,まあ、猫はみんな可愛いもんね。,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00180,猫の子でもあるまいし,(ねこのこでもあるまいし),,,猫の子でもあるまいしってどういう意味？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00180,猫の子でもあるまいし,(ねこのこでもあるまいし),,,子猫の声と見た目がか弱いから、弱々しくて頼りないっていう意味？,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00180,猫の子でもあるまいし,(ねこのこでもあるまいし),,,そもそも子猫じゃなくても、どの動物も最初はみんな弱々しくない？そんな子猫だけ言わないでほしいな！,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00190,猫は虎の心を知らず,(ねこはとらのこころをしらず),,,猫は虎の心を知らずってどういう意味？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00190,猫は虎の心を知らず,(ねこはとらのこころをしらず),,,力関係の違う者同士は、お互いに本心を理解しにくいって意味？ふーん。,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00190,猫は虎の心を知らず,(ねこはとらのこころをしらず),,,まあ、会ったことのない虎のことは分からないとして、{{PLAYER_CALLING}}とは分かり合えているよね。,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00190,猫は虎の心を知らず,(ねこはとらのこころをしらず),,,えっ、だめ？もっと分かり合えるってこと？,,,,,1,4,normal,,,Random,,0,0,false,,10,false,,,,,,
00200,ネコババ,(ねこばば),,,ネコババってどういう意味？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00200,ネコババ,(ねこばば),,,他人の拾い物を、こっそり自分の物にしちゃうっていう悪いことなんだ。なんでそんな悪いことに猫ってついてるの？,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00200,ネコババ,(ねこばば),,,猫は、トイレのあとに砂をかけて隠すから？放っておいてよ！というかそれって悪いことじゃないし！,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00210,猫舌,(ねこじた),,,猫舌ってどういう意味？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00210,猫舌,(ねこじた),,,熱いものが食べられない人のことなんだ。,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00210,猫舌,(ねこじた),,,というか、誰でもそうじゃない？舌やけどしちゃうよ？,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00210,猫舌,(ねこじた),,,すごく熱くても平気な人がいるんだ。それって味を分かっているのかな。,,,,,1,4,normal,,,Random,,0,0,false,,10,false,,,,,,
00220,猫背,(ねこぜ),,,猫背ってどういう意味？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00220,猫背,(ねこぜ),,,背中が、猫みたいに前に曲がっている人のこと？それって、いいことなの？,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00220,猫背,(ねこぜ),,,悪いことなんだ。{{CAT_PRONOUN}}も猫背を直した方がいい？,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00230,猫なで声,(ねこなでごえ),,,猫なで声ってどういう意味？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00230,猫なで声,(ねこなでごえ),,,猫に話すみたいな高い声？ああ、{{PLAYER_CALLING}}がいつもやってるやつね。,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00230,猫なで声,(ねこなでごえ),,,まあ、低い声よりは聞きやすいよ。,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00230,猫なで声,(ねこなでごえ),,,でも、そういう言葉があるってことは、昔から人間は、猫に向かって高い声で話してたってこと？,,,,,1,4,normal,,,Random,,0,0,false,,10,false,,,,,,
00240,猫足,(ねこあし),,,猫足ってどういう意味？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00240,猫足,(ねこあし),,,音を立てずに、静かに歩くこと？まあ、それは確かに猫の得意技だ。,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00240,猫足,(ねこあし),,,え？家具の足を猫の足っぽくくるっと曲げるのも猫足っていうの？,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00240,猫足,(ねこあし),,,人間、猫の足のことやたら好きだね。,,,,,1,4,normal,,,Random,,0,0,false,,10,false,,,,,,
00250,猫っ毛,(ねこっけ),,,猫っ毛ってどういう意味？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00250,猫っ毛,(ねこっけ),,,髪の毛が、猫の毛みたいに細くて柔らかい人のこと？,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00250,猫っ毛,(ねこっけ),,,つまり、褒めてるってことだよね。,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00250,猫っ毛,(ねこっけ),,,え？そうじゃないときの方が多いの？可愛いのに。,,,,,1,4,normal,,,Random,,0,0,false,,10,false,,,,,,
00260,猫まんま,(ねこまんま),,,猫まんまってどういう意味？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00260,猫まんま,(ねこまんま),,,ご飯に味噌汁をかけたもののこと？昔はそういう余り物を猫にあげてたから？へぇ～。,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00260,猫まんま,(ねこまんま),,,食べたことないけど、多分肉か魚の方がうれしいと思う。,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00270,猫車,(ねこぐるま),,,猫車ってどういう意味？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00270,猫車,(ねこぐるま),,,工事現場とかで使う、物を運ぶための一輪車？それって、なんで猫なの？,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00270,猫車,(ねこぐるま),,,諸説あるけど、細い道も通れるからとか、見た目が似てるとか、練り粉を運ぶから？,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00270,猫車,(ねこぐるま),,,そんなきっかけで、猫の名前の道具ができちゃうんだね。{{CAT_PRONOUN}}も乗れる？,,,,,1,4,normal,,,Random,,0,0,false,,10,false,,,,,,
00280,猫柳,(ねこやなぎ),,,猫柳ってどういう意味？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00280,猫柳,(ねこやなぎ),,,あっ、本当に猫柳っていう植物があるんだ。,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00280,猫柳,(ねこやなぎ),,,花穂が、猫のしっぽや毛皮みたいに柔らかいから？そんなふわふわの植物があるんだね。,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00290,猫足場,(ねこあしば),,,猫足場ってどういう意味？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00290,猫足場,(ねこあしば),,,工事現場などに作る、細い仮設の足場？ははーん。さては、猫が狭いところを歩けるからそう言ってるんじゃない？,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00290,猫足場,(ねこあしば),,,正解？やった！,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00300,犬は人につき、猫は家につく,(いぬはひとにつき(、)?ねこはいえにつく),,,犬は人につき、猫は家につくってどういう意味？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00300,犬は人につき、猫は家につく,(いぬはひとにつき(、)?ねこはいえにつく),,,犬と比べて、猫は飼い主よりも家に馴染むってこと？,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00300,犬は人につき、猫は家につく,(いぬはひとにつき(、)?ねこはいえにつく),,,引っ越ししたときに、猫は元の家に帰ろうとするから？失礼しちゃう！,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00300,犬は人につき、猫は家につく,(いぬはひとにつき(、)?ねこはいえにつく),,,そもそも、縄張りから勝手に離れようとするのがいけないと思う！,,,,,1,4,normal,,,Random,,0,0,false,,10,false,,,,,,
00310,魚を猫に預ける,(さかなをねこにあずける),,,魚を猫に預けるってどういう意味？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00310,魚を猫に預ける,(さかなをねこにあずける),,,危険な相手に大切なものの管理を任せること？,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00310,魚を猫に預ける,(さかなをねこにあずける),,,危険っていうか、魚をくれてありがとうって感じかな。,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00311,猫に魚の番,(ねこにさかなのばん),,,猫に魚の番ってどういう意味？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00311,猫に魚の番,(ねこにさかなのばん),,,危険な相手に大切なものの管理を任せること？,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00311,猫に魚の番,(ねこにさかなのばん),,,危険っていうか、魚の番を任せてくれてありがとうって感じかな。,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00312,鰹節を猫に預ける,(かつおぶしをねこにあずける),,,鰹節を猫に預けるってどういう意味？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00312,鰹節を猫に預ける,(かつおぶしをねこにあずける),,,危険な相手に大切なものの管理を任せること？,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00312,鰹節を猫に預ける,(かつおぶしをねこにあずける),,,危険っていうか、鰹節をくれてありがとうって感じかな。,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00320,鳴く猫は鼠を捕らぬ,(なくねこはねずみをとら(ず|ぬ)),,,鳴く猫は鼠を捕らぬってどういう意味？まさか、そのままの意味じゃないよね。,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00320,鳴く猫は鼠を捕らぬ,(なくねこはねずみをとらぬ),,,口数の多い者は実行力に欠ける？そのままじゃん！,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00320,鳴く猫は鼠を捕らぬ,(なくねこはねずみをとらぬ),,,……確かにネズミを捕ったことはないけどさ。,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00330,鼠を捕る猫は爪を隠す,(ねずみ(を)?とるねこはつめをかくす),,,鼠を捕る猫は爪を隠すってどういう意味？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00330,鼠を捕る猫は爪を隠す,(ねずみをとるねこはつめをかくす),,,有能な者は、能力を見せびらかさないって意味なんだ。でも猫って、大きくなったらみんな爪をしまえるようになるよ？,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00330,鼠を捕る猫は爪を隠す,(ねずみをとるねこはつめをかくす),,,つまり、猫はみんな有能ってこと？,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00340,猫と庄屋に取らぬはない,(ねことしょうやにとらぬはない),,,猫と庄屋に取らぬはないってどういう意味？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00340,猫と庄屋に取らぬはない,(ねことしょうやにとらぬはない),,,庄屋っていう代表者は、袖の下っていう悪いお金を取るし、猫は魚を食卓から取っちゃうから？,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00340,猫と庄屋に取らぬはない,(ねことしょうやにとらぬはない),,,失礼な！必要だから取ってるんだよ！十分にご飯があればそんなことしないもんね。,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00340,猫と庄屋に取らぬはない,(ねことしょうやにとらぬはない),,,まあ、おいしそうなやつは、{{CAT_PRONOUN}}が食べてあげるけど。,,,,,1,4,normal,,,Random,,0,0,false,,10,false,,,,,,
00350,猫は三年の恩を三日で忘れる,(ねこはさんねんのおんをみっかでわすれる),,,猫は三年の恩を三日で忘れるってそのままの意味？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00350,猫は三年の恩を三日で忘れる,(ねこはさんねんのおんをみっかでわすれる),,,なにそれ！さすがに失礼がすぎるよ！,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00350,猫は三年の恩を三日で忘れる,(ねこはさんねんのおんをみっかでわすれる),,,というか、猫を三日も放置する方も悪いでしょ。忘れたんじゃなくて怒ってるよそれは。,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00360,結構毛だらけ猫灰だらけ,(けっこうけだらけねこはいだらけ),,,結構毛だらけ猫灰だらけってどういう意味？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00360,結構毛だらけ猫灰だらけ,(けっこうけだらけねこはいだらけ),,,「結構」って言うための言葉遊び？,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00360,結構毛だらけ猫灰だらけ,(けっこうけだらけねこはいだらけ),,,えっ……じゃあそれだけのために灰だらけにされたの？,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00370,あってもなくても猫の尻尾,(あってもなくてもねこのしっぽ),,,あってもなくても猫の尻尾ってどういう意味？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00370,あってもなくても猫の尻尾,(あってもなくてもねこのしっぽ),,,あってもなくてもいいもの？,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00370,あってもなくても猫の尻尾,(あってもなくてもねこのしっぽ),,,そんなことないよ！バランスを取ったり、気持ちを示したり、大事なんだぞ！,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00380,猫は禿げても猫,(ねこははげてもねこ),,,猫は禿げても猫ってどういう意味？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
