id,input,regex_jp,regex_zh,regex_en,output_ja,output_zh,output_en,alt,regex_id,pattern,order,response_type,action_id,condition,SpeechControl,emotion_change_type,emotion_change_value,WaitTime,HideUI,Animation,Priority,call_only,choice_yes_pattern,choice_no_pattern,EntryID,SeriesGroupID,TeachingCategory,DisplayName
00040,雨模様,(あ(ま|め)もよう),,,えっ、雨が降りそうな様子のことなんだ。,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00040,雨模様,(あ(ま|め)もよう),,,空が暗くて、どんよりした感じが好きなの？,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00040,雨模様,(あ(ま|め)もよう),,,それにしても、紛らわしい言葉だねえ。,,,,,1,4,normal,,,Random,,0,0,false,,10,false,,,,,,
00050,天気雨,(てんきあめ|きつねのよめいり|ひでりあめ|そばえ),,,天気雨ってどんな天気？,,,,,1,0,normal,,,Random,,0,0,false,,10,false,,,,,,
00050,天気雨,(てんきあめ|きつねのよめいり|ひでりあめ|そばえ),,,えっ、晴れてるのに雨が降ることなんだ。不思議！,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00050,天気雨,(てんきあめ|きつねのよめいり|ひでりあめ|そばえ),,,それに、天気雨を表す言葉がたくさんあるんだ。みんな、不思議な天気が好きなんだね。,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00060,霧雨,(きりさめ),,,霧雨ってどんな天気？,,,,,1,0,normal,,,Random,,0,0,false,,10,false,,,,,,
00060,霧雨,(きりさめ),,,すごく細かい雨のこと？雨にも大きさがあるんだね。,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00060,霧雨,(きりさめ),,,言われてみれば確かに、同じ雨の日でも、雨の音は日によって違うかも。,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00060,霧雨,(きりさめ),,,音が聞こえないくらい小さな雨、確かに興味あるかも。,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00070,細雪,(ささめゆき),,,細雪ってどんな天気？,,,,,1,0,normal,,,Random,,0,0,false,,10,false,,,,,,
00070,細雪,(ささめゆき),,,細かく、静かに降る雪のことなんだね。,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00070,細雪,(ささめゆき),,,ということは、そこら中に積もったりはしないよね？,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00070,細雪,(ささめゆき),,,{{CAT_PRONOUN}}も細雪なら、楽しめるかもしれないね。,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00080,牡丹雪,(ぼたんゆき),,,牡丹雪ってどんな天気？,,,,,1,0,normal,,,Random,,0,0,false,,10,false,,,,,,
00080,牡丹雪,(ぼたんゆき),,,大きな雪が、ぼたぼた降ってくることなんだ。,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00080,牡丹雪,(ぼたんゆき),,,ぼたぼた降るから、ぼたん雪？,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00080,牡丹雪,(ぼたんゆき),,,ああ、牡丹っていう花からなんだ。大きな花なのかな？,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00090,粉雪,(こなゆき),,,粉雪ってどんな天気？,,,,,1,0,normal,,,Random,,0,0,false,,10,false,,,,,,
00090,粉雪,(こなゆき),,,さらさらした細かい雪で、風で舞い上がっちゃうくらい小さいんだ。,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00090,粉雪,(こなゆき),,,そのくらいなら、{{CAT_PRONOUN}}もあまり寒くなさそう。,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00090,粉雪,(こなゆき),,,でも、降ってくる雪を捕まえるのは難しそうだね。,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00100,吹雪,(ふぶき),,,吹雪ってどんな天気？,,,,,1,0,normal,,,Random,,0,0,false,,10,false,,,,,,
00100,吹雪,(ふぶき),,,雪がすごく強い風で吹きつけてくる天気？それって、大変なんじゃないの？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00100,吹雪,(ふぶき),,,家の中から見る分には、ちょっとワクワクするってこと？まあ、それなら分かるかな。,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00110,風花,(かざはな|ゆきのはな|くうげ|ふゆのはなふぶき),,,風花ってどんな天気？,,,,,1,0,normal,,,Random,,0,0,false,,10,false,,,,,,
00110,風花,(かざはな|ゆきのはな|くうげ|ふゆのはなふぶき),,,晴れてるのに、雪が降ること？そんなことあるの？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00110,風花,(かざはな|ゆきのはな|くうげ|ふゆのはなふぶき),,,だって、太陽は暖かくて、雪は冷たいじゃん。,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00110,風花,(かざはな|ゆきのはな|くうげ|ふゆのはなふぶき),,,そういう珍しい天気が好きってことなのかな。,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00120,台風,(たいふう|はりけえん|さいくろん|たいふうん),,,台風ってどんな天気？,,,,,1,0,normal,,,Random,,0,0,false,,10,false,,,,,,
00120,台風,(たいふう|はりけえん|さいくろん|たいふうん),,,空気がぐるぐる回りながら大きくなったもの？えっ、どういうこと？そんなことが起こるの？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00120,台風,(たいふう|はりけえん|さいくろん|たいふうん),,,それが来ると、すごく強い雨と風が来るの？えっ、怖い！,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00120,台風,(たいふう|はりけえん|さいくろん|たいふうん),,,自然の怖さが好きってことなの？,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00130,雷,(かみなり),,,雷ってどんな天気？,,,,,1,0,normal,,,Random,,0,0,false,,10,false,,,,,,
00130,雷,(かみなり),,,雷って、ときどきピカッと光って、ドーンとなるやつだよね。,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00130,雷,(かみなり),,,{{CAT_PRONOUN}}は、どうしても怖いかな。そういう迫力が好きなの？,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00130,雷,(かみなり),,,あんな大きな音、絶対に危ないよ。,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00140,遠雷,(えんらい),,,遠雷ってどんな天気？,,,,,1,0,normal,,,Random,,0,0,false,,10,false,,,,,,
00140,遠雷,(えんらい),,,遠くで鳴ってる雷のこと？{{CAT_PRONOUN}}、どうしても雷は怖いんだけど、遠くならあまり怖くないのかな。,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00140,遠雷,(えんらい),,,今度、雷の日があったら、近いのか遠いのか教えてね。,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00150,雷雨,(らいう),,,雷雨ってどんな天気？,,,,,1,0,normal,,,Random,,0,0,false,,10,false,,,,,,
00150,雷雨,(らいう),,,雷雨って、雷と雨が一緒に来る天気？雨はともかく、雷が怖いなぁ。,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00150,雷雨,(らいう),,,そういう怖さが、{{PLAYER_CALLING}}にとっては楽しいのかな。せめて、家の中で楽しんでね。,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00160,霰,(あられ),,,霰ってどんな天気？,,,,,1,0,normal,,,Random,,0,0,false,,10,false,,,,,,
00160,霰,(あられ),,,小さな氷の粒が落ちてくるの？危ないんじゃない？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00160,霰,(あられ),,,特に今の{{PLAYER_CALLING}}にとっては、すごく大きな氷でしょ？,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00160,霰,(あられ),,,その怖さが好きなのかもしれないけど、絶対に家の中で楽しんでね。,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00170,土砂降り,(どしゃぶり),,,土砂降りってどんな天気？,,,,,1,0,normal,,,Random,,0,0,false,,10,false,,,,,,
00170,土砂降り,(どしゃぶり),,,すごく強い雨のことなんだ。それが好きなの？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00170,土砂降り,(どしゃぶり),,,{{CAT_PRONOUN}}にとっては、家中からすごい水の音がするから、不安になっちゃうかも。,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00170,土砂降り,(どしゃぶり),,,そういう大きい音が、{{PLAYER_CALLING}}にとっては楽しいってことなのかな。,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00180,霧,(きり),,,霧ってどんな天気？,,,,,1,0,normal,,,Random,,0,0,false,,10,false,,,,,,
00180,霧,(きり),,,周りが白くぼんやりする気候のことなんだ。そんなに真っ白になることもあるの？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00180,霧,(きり),,,前に、{{PLAYER_CALLING}}が料理を焦がしたときみたいな感じ？あれ、苦しかったな。,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00180,霧,(きり),,,見た目だけ似てて、実際は苦しくないの？ふーん。それなら面白いかも。,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00190,虹,(にじ),,,虹ってどんな天気？,,,,,1,0,normal,,,Random,,0,0,false,,10,false,,,,,,
00190,虹,(にじ),,,雨のあとに空にカラフルな橋が見えることなんだ。そんなこと本当に起こるの？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00190,虹,(にじ),,,水にうまく光が当たると、そうなるんだ。自然にそんなことが起こるなんて、すっごいね！,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00200,ダイヤモンドダスト,(だい(あ|や)もんどだすと|さいひょう),,,ダイヤモンドダストってどんな天気？,,,,,1,0,normal,,,Random,,0,0,false,,10,false,,,,,,
00200,ダイヤモンドダスト,(だい(あ|や)もんどだすと|さいひょう),,,すごく寒い日に、小さな氷の粒がキラキラすること？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00200,ダイヤモンドダスト,(だい(あ|や)もんどだすと|さいひょう),,,ええと、空に浮かぶくらい小さな氷があるの？それがキラキラするんだ。すごいね！,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00200,ダイヤモンドダスト,(だい(あ|や)もんどだすと|さいひょう),,,{{CAT_PRONOUN}}には、想像もつかないや。,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00210,オーロラ,(おーろら|きょっこう),,,オーロラってどんな天気？,,,,,1,0,normal,,,Random,,0,0,false,,10,false,,,,,,
00210,オーロラ,(おーろら|きょっこう),,,太陽から飛んできた粒が、地球の空気とぶつかって、空が光るの？はあ……いや、ちょっと難しすぎるかも。,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00210,オーロラ,(おーろら|きょっこう),,,太陽って、粒を飛ばしてるの？それがぶつかると光るの？じゃあ、なんで今はオーロラが見えないの？,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00210,オーロラ,(おーろら|きょっこう),,,……いや、{{CAT_PRONOUN}}には難しすぎる！とにかくそれがきれいなんだね。いつか、この家から見られるのかな。,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00220,酸性雨,(さんせいう),,,酸性雨ってどんな天気？,,,,,1,0,normal,,,Random,,0,0,false,,10,false,,,,,,
00220,酸性雨,(さんせいう),,,汚れたガスが雲に混ざって、酸性になった雨なんだ。酸性になるとどうなるの？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00220,酸性雨,(さんせいう),,,生き物が暮らしにくくなったり、植物が枯れやすくなっちゃうんだ。あまりいいことではないってこと？,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00220,酸性雨,(さんせいう),,,でも、それが好きってことは……うん、暗さとか怖さとかが好きってこと？,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00230,黄砂,(こうさ),,,黄砂ってどんな天気？,,,,,1,0,normal,,,Random,,0,0,false,,10,false,,,,,,
00230,黄砂,(こうさ),,,遠くの国の砂が、風に乗って飛んでくるってこと？砂が飛んでくると、どうなるの？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00230,黄砂,(こうさ),,,呼吸が苦しくなる？だめじゃん！,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00230,黄砂,(こうさ),,,でも、景色が変わって見えるのが好きなのかな？,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00230,黄砂,(こうさ),,,それとも、砂が遠くから飛んでくることが神秘的なの？,,,,,1,4,normal,,,Random,,0,0,false,,10,false,,,,,,
00240,スモッグ,(すもっぐ),,,スモッグってどんな天気？,,,,,1,0,normal,,,Random,,0,0,false,,10,false,,,,,,
00240,スモッグ,(すもっぐ),,,煙やほこりが空気中にたまって、空がかすんで見えること？なんか、あまり体によくなさそうだけど。,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00240,スモッグ,(すもっぐ),,,あ、やっぱりそうなんだ。でも、それが好きなの？,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00240,スモッグ,(すもっぐ),,,なんか現実離れした景色が見られるからってことかな。,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00250,夕焼け,(ゆうやけ),,,夕焼けって、夕方の太陽や空のことだよね。,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00250,夕焼け,(ゆうやけ),,,あまり暖かくはないけど、太陽が赤っぽい色になるよね。,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00250,夕焼け,(ゆうやけ),,,見てるとあっという間に暗くなっていっちゃうの、ちょっと寂しい気がする。それがいいのかな。,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00260,朝焼け,(あさやけ),,,朝焼けって、朝早くに見える、赤くなった空のことだよね。空がちょっとずつ明るくなっていくの、ちょっといいよね。,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00260,朝焼け,(あさやけ),,,その時間に{{PLAYER_CALLING}}を起こすと、なんだかすごく機嫌が悪かったけど。どうして？,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00270,日食,(にっしょく),,,日食ってどんな天気？,,,,,1,0,normal,,,Random,,0,0,false,,10,false,,,,,,
00270,日食,(にっしょく),,,月が太陽を隠すこと？そんなことあり得るの？太陽は昼に出て、月は夜に出てるのに。,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00270,日食,(にっしょく),,,たまーにあるんだ。じゃあ、昼なのに暗くなっちゃうの？見られたらラッキーだね。,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00280,月食,(げっしょく),,,月食ってどんな天気？,,,,,1,0,normal,,,Random,,0,0,false,,10,false,,,,,,
00280,月食,(げっしょく),,,地球の影が月を隠すこと？え？どういうこと？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00280,月食,(げっしょく),,,えっとつまり……たまに月が消えちゃうんだね！,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00280,月食,(げっしょく),,,うーん、不思議なことが起きてるんだね。,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00290,流れ星,(ながれぼし|りゅうせい),,,流れ星ってどんな天気？,,,,,1,0,normal,,,Random,,0,0,false,,10,false,,,,,,
00290,流れ星,(ながれぼし|りゅうせい),,,星が近づいてきて、それが光って見えること？星って、夜に空に浮いてるあれだよね。あれって動くの？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00290,流れ星,(ながれぼし|りゅうせい),,,……空に見える星よりももっとちっちゃい石が地球に近づいてきて、そこで光ること？,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00290,流れ星,(ながれぼし|りゅうせい),,,つまり、空に浮かんでる星と、流れ星って別ってこと？そうなんだ！,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00300,彗星,(すいせい),,,彗星ってどんな天気？,,,,,1,0,normal,,,Random,,0,0,false,,10,false,,,,,,
00300,彗星,(すいせい),,,宇宙の遠くにある、氷や塵の集まりが、太陽に近づいて光ること？よく分かんないけどいつ見られるの？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00300,彗星,(すいせい),,,早くて５年、長いと７６年！？それ以上かかるものもあるの！？,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00300,彗星,(すいせい),,,なんか、壮大だね。,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00310,流星群,(りゅうせいぐん),,,流星群ってどんな天気？,,,,,1,0,normal,,,Random,,0,0,false,,10,false,,,,,,
00310,流星群,(りゅうせいぐん),,,たくさん流れ星が見られることなんだ。,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00310,流星群,(りゅうせいぐん),,,確か、流れ星って珍しいんだよね。それがたくさん見られるの？,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00310,流星群,(りゅうせいぐん),,,星たちの家族なのかな。すごくラッキーなんだね。,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00320,晴嵐,(せいらん),,,晴嵐ってどんな天気？,,,,,1,0,normal,,,Random,,0,0,false,,10,false,,,,,,
00320,晴嵐,(せいらん),,,晴れた日に、山にかかる霞とかもやのこと？ふーん。,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00320,晴嵐,(せいらん),,,{{PLAYER_CALLING}}は山が好きなの？それとも、晴嵐だけ？,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00320,晴嵐,(せいらん),,,どちらにせよ、家の窓からは山が見えないから、ちょっと残念だね。,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00330,夕立,ゆうだち,,,夕立って何？,,,,,1,0,normal,,,Random,,0,0,false,,10,false,,,,,,
00330,夕立,ゆうだち,,,夕方に急に降る雨のことなんだ！,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00330,夕立,ゆうだち,,,確かに外が暗くなってくる頃に、雨の音が遠くからザザザーって急に迫ってくる時、あったかも！,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00330,夕立,ゆうだち,,,雨ってすごく足が早いんだね！,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00340,曇り,(くもり|どんてん),,,曇り空が好きなんだね！,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00340,曇り,(くもり|どんてん),,,涼しくて過ごしやすいから、{{CAT_PRONOUN}}も好きだよ！,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00340,曇り,(くもり|どんてん),,,ずーっと続いちゃうと、日光浴がしたくなるけどね。,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00350,雨,(あめ|うてん),,,雨が好きなんだ！雨のどんな所が好き？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00350,雨,(あめ|うてん),,,{{CAT_PRONOUN}}は身体が濡れるのは嫌だけど、家が雨の音で賑やかになるのが面白いと思う！,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
